sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,fie_position_rank,market_position_rank,comparison_eligible,rank_edge,reason
5927,00-0035659,Terry McLaurin,sleeper_id_to_canonical,WR,WAS,WAS,False,56.1,adp_ppr,213.8,172.3458638248976,10.13799198969986,142.15038615452593,156.05801160934098,171.70477688988203,188.42241174867775,202.95367736094383,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.58336613840306,""receptions"":3.5714186336453513,""receiving_yards"":48.624061755075594,""receiving_tds"":0.26678320858350907,""fumbles_lost"":0.01896840195392211,""rushing_yards"":0.6019371763105479,""rushing_tds"":0.009426930352296413,""rushing_2pt_conversions"":6.614656558404832e-05,""receiving_2pt_conversions"":0.012258570038867945}",,,"{""prev_fantasy_ppg"":1.3898106341283165,""prev__receiving_yards"":1.1613561149984715,""target_share_prior4"":0.635940303534653,""prev__receptions"":0.3622656710004366,""offense_snap_share_prior4"":-0.11225163833896912,""opportunity_change_score_prior1"":-0.10025026205079589,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877,""prev__receiving_tds"":0.05786664875034131}",35.0,24.0,True,-11.0,prev_fantasy_ppg +1.39 PPG; prev__receiving_yards +1.16 PPG; offense_snap_share_prior4 -0.11 PPG; opportunity_change_score_prior1 -0.10 PPG
4983,00-0034827,DJ Moore,sleeper_id_to_canonical,WR,BUF,CHI,True,57.9,adp_ppr,179.00000000000003,179.00000000000003,10.529411764705884,149.2607181439276,162.65987234009623,178.47611943242606,194.369904900798,209.83346937502165,55,MARKET_FALLBACK,1.0,,"{""targets"":4.762499793622791,""receptions"":2.8779648970106444,""receiving_yards"":36.72626548505343,""receiving_tds"":0.23895671694205325,""fumbles_lost"":0.01478361978399196,""rushing_yards"":1.9947071735105935,""rushing_tds"":0.008719951150508061,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.014430056292514601}",,,"{""prev_fantasy_ppg"":0.9237930404358236,""prev__receiving_yards"":0.28710009656732954,""offense_snap_share_prior4"":-0.1796429817175559,""prev__rushing_yards"":0.1606278956871602,""xfp_residual_prior4"":-0.09879837470056049,""prev__receiving_tds"":0.09144756694341072,""red_zone_target_share_prior4"":-0.08740431554123733,""target_share_prior4"":0.07975607084123422}",30.0,25.0,False,,market fallback: preseason FIE gate/player profile unavailable; team change: prior-team role features fail closed
8148,00-0037240,Jameson Williams,sleeper_id_to_canonical,WR,DET,DET,False,58.3,adp_ppr,206.2,189.3910834419092,11.140651967171127,158.67410711766863,172.6627987596578,188.77338424442132,205.62260825530825,220.7119898020899,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.071637492727006,""receptions"":3.7338136476528505,""receiving_yards"":55.003089192205834,""receiving_tds"":0.31152574397149874,""fumbles_lost"":0.020728226350589945,""rushing_yards"":0.3305653519056602,""rushing_tds"":0.0008149539226718538,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.020442565221642846}",,,"{""prev_fantasy_ppg"":1.936468795035358,""prev__receiving_yards"":1.5242548396302658,""target_share_prior4"":0.39751086048526657,""prev__receptions"":0.37001220493725323,""offense_snap_share_prior4"":-0.1835309438355513,""opportunity_xfp_realized_prior4"":0.14312721903420886,""prev__receiving_tds"":0.1287596982690434,""red_zone_target_share_prior4"":-0.07893413355912542}",22.0,26.0,True,4.0,prev_fantasy_ppg +1.94 PPG; prev__receiving_yards +1.52 PPG; offense_snap_share_prior4 -0.18 PPG; red_zone_target_share_prior4 -0.08 PPG
2216,00-0031408,Mike Evans,sleeper_id_to_canonical,WR,SF,TB,True,61.0,adp_ppr,222.2,222.2,13.070588235294116,190.96577539239468,205.3898832322808,221.7102258147488,238.66040081869383,253.44616760140983,55,MARKET_FALLBACK,1.0,,"{""targets"":6.082374440667957,""receptions"":3.545704545803257,""receiving_yards"":43.602659371659556,""receiving_tds"":0.28726874527664353,""fumbles_lost"":0.023281997538968924,""rushing_yards"":0.9261878364696048,""rushing_tds"":0.014217367583725892,""rushing_2pt_conversions"":8.43945065898997e-05,""receiving_2pt_conversions"":0.012433141545811937}",,,"{""prev_fantasy_ppg"":1.093987079662317,""target_share_prior4"":0.6350446827784981,""prev__receiving_yards"":0.5715034857772,""prev__receptions"":0.34580428638470156,""opportunity_xfp_realized_prior4"":0.17593218063400165,""prev__receiving_tds"":0.10543961619052299,""xfp_residual_prior4"":0.09981645869264737,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877}",12.0,27.0,False,,market fallback: preseason FIE gate/player profile unavailable; team change: prior-team role features fail closed
11620,00-0039919,Rome Odunze,sleeper_id_to_canonical,WR,CHI,CHI,False,65.0,adp_ppr,207.9,180.2382721534227,10.602251303142513,149.92307977749653,163.96192738847355,179.55527678045326,196.2743449855265,211.23703997077143,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.297059495700759,""receptions"":3.6514442133255685,""receiving_yards"":48.64674190977109,""receiving_tds"":0.3330894838463505,""fumbles_lost"":0.024845645183278846,""rushing_yards"":0.538689040664682,""rushing_tds"":0.00829480559034467,""rushing_2pt_conversions"":0.0002525498885420155,""receiving_2pt_conversions"":0.0165722243713354}",,,"{""prev_fantasy_ppg"":1.6621847604964028,""prev__receiving_yards"":1.0106697192821084,""target_share_prior4"":0.434420568052863,""prev__receptions"":0.3183686453584765,""prev__receiving_tds"":0.18472789525749247,""offense_snap_share_prior4"":-0.14594731002826256,""opportunity_xfp_realized_prior4"":0.13415911399974137,""xfp_residual_prior4"":0.1267924080439875}",28.0,28.0,True,0.0,prev_fantasy_ppg +1.66 PPG; prev__receiving_yards +1.01 PPG; offense_snap_share_prior4 -0.15 PPG
13279,00-0041438,Carnell Tate,unmatched,WR,TEN,,False,65.9,adp_ppr,177.3,177.3,10.429411764705884,147.2862523446238,160.63873911257872,176.91056460991206,193.23806654275023,208.37079747202145,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},32.0,29.0,False,,market fallback: preseason FIE gate/player profile unavailable; scoring gaps: no_validated_preseason_spec
8167,00-0038124,Christian Watson,sleeper_id_to_canonical,WR,GB,GB,False,70.3,adp_ppr,207.6,188.64329681281905,11.096664518401118,157.89026791653063,172.2371659479251,188.04976022232253,204.3719797236186,220.253179106398,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.9662952713238,""receptions"":3.696854665025373,""receiving_yards"":52.70424228055511,""receiving_tds"":0.3361931691792175,""fumbles_lost"":0.020848162268992772,""rushing_yards"":0.6069611225260578,""rushing_tds"":0.0095147646768024,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.018069117234747807}",,,"{""prev_fantasy_ppg"":2.046394620869925,""prev__receiving_yards"":1.3015669858789374,""target_share_prior4"":0.5309930265586361,""prev__receptions"":0.2634973633060263,""prev__receiving_tds"":0.24815851851106802,""opportunity_change_score_prior1"":0.09445977204656388,""opportunity_xfp_realized_prior4"":0.08619603654291962,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877}",24.0,30.0,True,6.0,prev_fantasy_ppg +2.05 PPG; prev__receiving_yards +1.30 PPG; pfr_receiving_drop_pct_prior4 -0.08 PPG
11631,00-0039893,Brian Thomas Jr.,sleeper_id_to_canonical,WR,JAX,JAX,False,73.1,adp_ppr,195.4,153.7248723683323,9.042639551078372,124.37129010319792,137.8505538990771,153.3259859465286,168.97523262980292,183.3729648383056,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.306021441043914,""receptions"":3.124355751154307,""receiving_yards"":42.94513215399376,""receiving_tds"":0.23599707001813067,""fumbles_lost"":0.018594486603213476,""rushing_yards"":0.9908206693680707,""rushing_tds"":0.019268829564187368,""rushing_2pt_conversions"":4.7089986735833743e-05,""receiving_2pt_conversions"":0.015093956663464409}",,,"{""prev_fantasy_ppg"":0.8466084975304705,""prev__receiving_yards"":0.7890720785227509,""target_share_prior4"":0.25763495446601375,""prev__receptions"":0.2399810995692619,""offense_snap_share_prior4"":-0.11873157520229481,""prev__rushing_tds"":0.07559790371485652,""opportunity_xfp_realized_prior4"":0.0701666489574985,""prev__receiving_tds"":-0.04181004493384892}",47.0,31.0,True,-16.0,prev_fantasy_ppg +0.85 PPG; prev__receiving_yards +0.79 PPG; offense_snap_share_prior4 -0.12 PPG; prev__receiving_tds -0.04 PPG
5846,00-0035640,DK Metcalf,sleeper_id_to_canonical,WR,PIT,PIT,False,74.7,adp_ppr,183.3,183.3827574913949,10.787221028905584,153.2023638321288,166.81191694507828,182.7452561783362,199.42068359983296,214.55575277287795,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.140242434262861,""receptions"":3.752372992146602,""receiving_yards"":49.7446493031638,""receiving_tds"":0.3130090860982046,""fumbles_lost"":0.020471462377125407,""rushing_yards"":0.7095013631691073,""rushing_tds"":0.019565213473086793,""rushing_2pt_conversions"":1.5394819631057776e-06,""receiving_2pt_conversions"":0.017463509244133354}",,,"{""prev_fantasy_ppg"":1.7722166923404628,""prev__receiving_yards"":1.0872216315444312,""target_share_prior4"":0.6235215287889874,""prev__receptions"":0.40616269664239674,""offense_snap_share_prior4"":-0.14724329740092765,""prev__receiving_tds"":0.12129727200391689,""opportunity_xfp_realized_prior4"":0.12123119977867115,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877}",26.0,32.0,True,6.0,prev_fantasy_ppg +1.77 PPG; prev__receiving_yards +1.09 PPG; offense_snap_share_prior4 -0.15 PPG; pfr_receiving_drop_pct_prior4 -0.08 PPG
11628,00-0039849,Marvin Harrison Jr.,sleeper_id_to_canonical,WR,ARI,ARI,False,75.8,adp_ppr,186.2,165.58948133897897,9.740557725822292,135.7409611600426,149.7526526689053,165.0912984646105,181.06346938038809,195.8439566602924,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.651117316551084,""receptions"":3.391892159178718,""receiving_yards"":45.79859957265787,""receiving_tds"":0.2820345917694178,""fumbles_lost"":0.019405697491961936,""rushing_yards"":0.47260295327293544,""rushing_tds"":0.007592986446030178,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.011295619870864478}",,,"{""prev_fantasy_ppg"":1.1120251012760978,""prev__receiving_yards"":0.7971301745503634,""target_share_prior4"":0.5201014086869756,""prev__receptions"":0.23606172227980116,""opportunity_xfp_realized_prior4"":0.16340520955402776,""prev__receiving_tds"":0.07901018983486649,""offense_snap_share_prior4"":-0.07207602978635004,""opportunity_change_score_prior1"":0.049519494998271435}",41.0,33.0,True,-8.0,prev_fantasy_ppg +1.11 PPG; prev__receiving_yards +0.80 PPG; offense_snap_share_prior4 -0.07 PPG
9487,00-0038606,Parker Washington,sleeper_id_to_canonical,WR,JAX,JAX,False,76.0,adp_ppr,212.40000000000003,167.19614860583843,9.83506756504932,137.56307765835996,151.30101453127213,166.62308633258414,182.8175948332512,197.493854600842,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.528192731273655,""receptions"":3.46447285951067,""receiving_yards"":46.703566887918605,""receiving_tds"":0.2644854594610674,""fumbles_lost"":0.016975833880234797,""rushing_yards"":0.6578619044938981,""rushing_tds"":0.009758451598037754,""rushing_2pt_conversions"":8.61759447777338e-06,""receiving_2pt_conversions"":0.011461396257141088}",,,"{""prev_fantasy_ppg"":1.254074521484619,""prev__receiving_yards"":0.906921732926591,""target_share_prior4"":0.3590584562087711,""prev__receptions"":0.30465082484536393,""opportunity_xfp_realized_prior4"":0.10903021562005147,""xfp_residual_prior4"":-0.0838847699150912,""prev__receiving_tds"":0.06579547665703825,""pfr_receiving_drop_pct_prior4"":0.062070447511471276}",40.0,34.0,True,-6.0,prev_fantasy_ppg +1.25 PPG; prev__receiving_yards +0.91 PPG; xfp_residual_prior4 -0.08 PPG
5045,00-0034348,Courtland Sutton,sleeper_id_to_canonical,WR,DEN,DEN,False,80.9,adp_ppr,174.3,202.01769879015453,11.883394046479678,171.72965606450347,185.7709601519452,201.75423573375,217.774928894085,232.56168849795105,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.799044214370796,""receptions"":4.2157128460430275,""receiving_yards"":55.04293231672889,""receiving_tds"":0.34040209542240646,""fumbles_lost"":0.026189392205830435,""rushing_yards"":0.8228254037846593,""rushing_tds"":0.011493046350487436,""rushing_2pt_conversions"":5.626501033883282e-05,""receiving_2pt_conversions"":0.011000416069457267}",,,"{""prev_fantasy_ppg"":1.9322245546556436,""prev__receiving_yards"":1.2398514504203955,""target_share_prior4"":0.8399624452556795,""prev__receptions"":0.5443092185156242,""opportunity_xfp_realized_prior4"":0.28903117069877043,""offense_snap_share_prior4"":-0.14205934791026711,""prev__receiving_tds"":0.1287596982690434,""opportunity_change_score_prior1"":-0.11146663854516357}",17.0,35.0,True,18.0,prev_fantasy_ppg +1.93 PPG; prev__receiving_yards +1.24 PPG; offense_snap_share_prior4 -0.14 PPG; opportunity_change_score_prior1 -0.11 PPG
10232,00-0038559,Michael Wilson,sleeper_id_to_canonical,WR,ARI,ARI,False,83.0,adp_ppr,166.0,193.59172697856852,11.38774864579815,162.6102385583657,176.8005188233465,193.13149433143323,209.85472081369,224.49254558258,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.606947355208777,""receptions"":4.091879177073961,""receiving_yards"":52.83849784752564,""receiving_tds"":0.32131461469871087,""fumbles_lost"":0.016231988642685945,""rushing_yards"":0.44299545966252823,""rushing_tds"":0.006291803214047832,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.017272803907095954}",,,"{""prev_fantasy_ppg"":1.9513236363643531,""prev__receiving_yards"":1.2085670776073096,""target_share_prior4"":0.7355843312779445,""prev__receptions"":0.6217745578837892,""opportunity_xfp_realized_prior4"":0.24637162791920927,""offense_snap_share_prior4"":-0.15113125951892306,""xfp_residual_prior4"":-0.13383182078500683,""prev__receiving_tds"":0.1287596982690434}",20.0,36.0,True,16.0,prev_fantasy_ppg +1.95 PPG; prev__receiving_yards +1.21 PPG; offense_snap_share_prior4 -0.15 PPG; xfp_residual_prior4 -0.13 PPG
8130,00-0037744,Trey McBride,sleeper_id_to_canonical,TE,ARI,ARI,False,22.4,adp_ppr,234.9,253.3200618266009,14.901180107447113,227.3128567988919,239.80305997905143,252.87168098783204,266.95074163874165,279.6627889401734,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":8.444416840501779,""receptions"":6.117863132029987,""receiving_yards"":61.8213568799411,""receiving_tds"":0.4398227425457949,""fumbles_lost"":0.04248508451181127,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.00012154581346016422,""receiving_2pt_conversions"":0.02348595477247393}",,,"{""target_share_prior4"":2.696987712178127,""prev_fantasy_ppg"":2.314647845631181,""prev__receiving_yards"":2.294460775732119,""prev__receptions"":1.298619902126443,""opportunity_xfp_realized_prior4"":1.0522265136165334,""opportunity_change_score_prior1"":-0.7296174096991564,""offense_snap_share_prior4"":0.47137865426527603,""prev__receiving_tds"":0.2962274304635317}",1.0,1.0,True,0.0,target_share_prior4 +2.70 PPG; prev_fantasy_ppg +2.31 PPG; opportunity_change_score_prior1 -0.73 PPG
11604,00-0039338,Brock Bowers,sleeper_id_to_canonical,TE,LV,LV,False,23.3,adp_ppr,253.5,201.7444320218431,11.867319530696651,176.84710097787024,188.4691410755678,201.46717825503285,214.83236067165151,227.12141706108167,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.545251625525162,""receptions"":4.699534515261284,""receiving_yards"":48.99957826704304,""receiving_tds"":0.375019779835513,""fumbles_lost"":0.025371602285687977,""rushing_yards"":0.044485642817929966,""rushing_tds"":0.005038082915203301,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.016887326258174407}",,,"{""target_share_prior4"":1.7007298592279685,""prev_fantasy_ppg"":1.6404928169308932,""prev__receiving_yards"":1.5734365986492163,""prev__receptions"":0.7964863195923093,""opportunity_xfp_realized_prior4"":0.545192291719945,""offense_snap_share_prior4"":0.47939160919518037,""red_zone_target_share_prior4"":0.25803338030425377,""prev__receiving_tds"":0.25767884361631566}",4.0,2.0,True,-2.0,target_share_prior4 +1.70 PPG; prev_fantasy_ppg +1.64 PPG
12517,00-0040126,Colston Loveland,sleeper_id_to_canonical,TE,CHI,CHI,False,40.8,adp_ppr,215.4,145.61705855971283,8.565709327041931,121.58626577150606,132.66510694596036,145.1450623559167,158.05565960995392,170.01009009617067,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.777387582011062,""receptions"":3.426533293923736,""receiving_yards"":37.32175208466645,""receiving_tds"":0.2390632177828514,""fumbles_lost"":0.029103070967146066,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.015413829944367213}",,,"{""target_share_prior4"":1.1815738694152262,""prev__receiving_yards"":1.0352295402266174,""prev_fantasy_ppg"":0.8858400841184468,""opportunity_xfp_realized_prior4"":0.3979470070854437,""prev__receptions"":0.38376567451413596,""receiving_competition_index_prior4"":-0.30638748640462937,""opportunity_change_score_prior1"":-0.29141375038730494,""offense_snap_share_prior4"":0.2256480364148699}",19.0,3.0,True,-16.0,target_share_prior4 +1.18 PPG; prev__receiving_yards +1.04 PPG; receiving_competition_index_prior4 -0.31 PPG; opportunity_change_score_prior1 -0.29 PPG
12518,00-0040128,Tyler Warren,sleeper_id_to_canonical,TE,IND,IND,False,47.5,adp_ppr,201.1,183.8951013301284,10.81735890177226,159.09402391708258,170.68346588507677,183.57379427911303,196.77726471086345,209.0568346545296,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.957469081275218,""receptions"":4.218902981075068,""receiving_yards"":44.375659792798636,""receiving_tds"":0.2936087042578096,""fumbles_lost"":0.02704396556164783,""rushing_yards"":1.4218318519051114,""rushing_tds"":0.04411037429604818,""rushing_2pt_conversions"":0.00017723531490222236,""receiving_2pt_conversions"":0.023062872698579706}",,,"{""target_share_prior4"":1.5096139745007628,""prev__receiving_yards"":1.1906922047684496,""prev_fantasy_ppg"":1.0188869606965558,""prev__receptions"":0.5880535117479521,""opportunity_xfp_realized_prior4"":0.43508251809027904,""offense_snap_share_prior4"":0.38590713501296087,""opportunity_change_score_prior1"":0.294153084035729,""prev__rushing_tds"":0.17366524358012997}",7.0,4.0,True,-3.0,target_share_prior4 +1.51 PPG; prev__receiving_yards +1.19 PPG
10859,00-0039065,Sam LaPorta,sleeper_id_to_canonical,TE,DET,DET,False,59.6,adp_ppr,196.5,176.31869137893284,10.37168772817252,151.5176193267092,163.3116146692349,176.11640324258858,188.97347245905323,201.2743873790226,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.41875304328651,""receptions"":4.036805397409217,""receiving_yards"":45.03506962239331,""receiving_tds"":0.3033744334996143,""fumbles_lost"":0.016613778121740707,""rushing_yards"":0.0,""rushing_tds"":0.0015128627224594079,""rushing_2pt_conversions"":0.00012970490289529547,""receiving_2pt_conversions"":0.017509868814610564}",,,"{""prev__receiving_yards"":1.4696858403990767,""target_share_prior4"":1.426836309605946,""prev_fantasy_ppg"":1.1554018001349846,""prev__receptions"":0.5817373660556989,""offense_snap_share_prior4"":0.4874045641250849,""opportunity_xfp_realized_prior4"":0.376725582688488,""xfp_residual_prior4"":-0.17290767264417495,""prev__receiving_tds"":0.1064497721387756}",8.0,5.0,True,-3.0,prev__receiving_yards +1.47 PPG; target_share_prior4 +1.43 PPG; xfp_residual_prior4 -0.17 PPG
9484,00-0038996,Tucker Kraft,sleeper_id_to_canonical,TE,GB,GB,False,63.4,adp_ppr,174.4,189.3321940941895,11.1371878878935,164.08879467465533,175.8494097630538,188.99612709401825,202.35245307211545,214.95284190392823,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.616847664416241,""receptions"":4.072637687950064,""receiving_yards"":48.078216415925056,""receiving_tds"":0.3749446883075926,""fumbles_lost"":0.01822168940740953,""rushing_yards"":0.0,""rushing_tds"":0.001822474343924512,""rushing_2pt_conversions"":0.00014926596906307982,""receiving_2pt_conversions"":0.01613521465925969}",,,"{""prev__receiving_yards"":1.7716746545914472,""prev_fantasy_ppg"":1.6347293593055945,""target_share_prior4"":1.4433508318838388,""prev__receptions"":0.4743628892873935,""opportunity_xfp_realized_prior4"":0.4512556783561299,""offense_snap_share_prior4"":0.436655849569023,""prev__receiving_tds"":0.3584982246013423,""opportunity_change_score_prior1"":-0.2967945484215845}",6.0,6.0,True,0.0,prev__receiving_yards +1.77 PPG; prev_fantasy_ppg +1.63 PPG; opportunity_change_score_prior1 -0.30 PPG
12506,00-0040663,Harold Fannin Jr.,sleeper_id_to_canonical,TE,CLE,CLE,False,68.5,adp_ppr,180.4,191.23416281861776,11.249068401095162,166.00613958937922,177.96507693138147,191.03667685856956,204.1426857346099,216.08241628456128,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.354574061727446,""receptions"":4.6414193596039635,""receiving_yards"":45.72809863007348,""receiving_tds"":0.31953545929701394,""fumbles_lost"":0.03437404650891097,""rushing_yards"":0.0,""rushing_tds"":0.023835876461819824,""rushing_2pt_conversions"":4.7455837377935884e-05,""receiving_2pt_conversions"":0.021632172636956024}",,,"{""target_share_prior4"":2.399957329510449,""prev_fantasy_ppg"":1.1160181730287826,""prev__receiving_yards"":1.0852522272400777,""opportunity_xfp_realized_prior4"":0.7539334880103552,""prev__receptions"":0.595159175651737,""offense_snap_share_prior4"":0.4259719096624835,""opportunity_change_score_prior1"":-0.41175168449763283,""receiving_competitor_count"":0.3638622248130784}",5.0,7.0,True,2.0,target_share_prior4 +2.40 PPG; prev_fantasy_ppg +1.12 PPG; opportunity_change_score_prior1 -0.41 PPG
7553,00-0036970,Kyle Pitts,sleeper_id_to_canonical,TE,ATL,ATL,False,69.8,adp_ppr,171.60000000000002,205.4558627307916,12.085638984164213,180.2464736784844,192.12446437605996,205.51045298890477,218.3999416581727,230.75333525458987,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.706656735861863,""receptions"":4.9422831084456735,""receiving_yards"":51.08220383919386,""receiving_tds"":0.3378235795881279,""fumbles_lost"":0.016869006484033142,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.00018353559448606896,""receiving_2pt_conversions"":0.02078247802473928}",,,"{""target_share_prior4"":2.256227783541314,""prev__receiving_yards"":1.4810199568465707,""prev_fantasy_ppg"":1.2456959695979855,""prev__receptions"":0.75858944543879,""opportunity_xfp_realized_prior4"":0.7082444615168311,""offense_snap_share_prior4"":0.43398486459238805,""xfp_residual_prior4"":-0.18266048896668682,""opportunity_change_score_prior1"":0.1350109908146365}",3.0,8.0,True,5.0,target_share_prior4 +2.26 PPG; prev__receiving_yards +1.48 PPG; xfp_residual_prior4 -0.18 PPG
10236,00-0038933,Dalton Kincaid,sleeper_id_to_canonical,TE,BUF,BUF,False,87.4,adp_ppr,163.60000000000002,129.3045199625716,7.606148233092446,105.65161760581977,116.48244037769162,128.8088663426741,141.74252771395874,153.38398011379957,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.7759960728045425,""receptions"":2.7696009669986017,""receiving_yards"":33.758408071763114,""receiving_tds"":0.22437494457696677,""fumbles_lost"":0.02115169013652927,""rushing_yards"":0.23055788345548525,""rushing_tds"":0.017524269984902245,""rushing_2pt_conversions"":0.0001339058597958877,""receiving_2pt_conversions"":0.014145475877118037}",,,"{""prev__receiving_yards"":1.169549718318316,""prev_fantasy_ppg"":0.9186197493623293,""prev__receptions"":0.29316845974087835,""target_share_prior4"":0.2790013212651087,""opportunity_change_score_prior1"":0.22316785332337144,""offense_snap_share_prior4"":-0.18835463496353155,""prev__receiving_tds"":0.156859462631289,""red_zone_target_share_prior4"":-0.10655908412245024}",23.0,9.0,True,-14.0,prev__receiving_yards +1.17 PPG; prev_fantasy_ppg +0.92 PPG; offense_snap_share_prior4 -0.19 PPG; red_zone_target_share_prior4 -0.11 PPG
4217,00-0033288,George Kittle,sleeper_id_to_canonical,TE,SF,SF,False,89.4,adp_ppr,169.3,212.1896936064374,12.481746682731613,186.836605403261,198.6335252078363,211.9624793450078,225.47861390858623,237.34113018880737,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.502528844250939,""receptions"":5.012223190964759,""receiving_yards"":51.34613393809924,""receiving_tds"":0.3848344788398152,""fumbles_lost"":0.030996134041330226,""rushing_yards"":0.0,""rushing_tds"":0.005901470366331928,""rushing_2pt_conversions"":0.0002034353988263819,""receiving_2pt_conversions"":0.026039900002526182}",,,"{""target_share_prior4"":2.260634480411172,""prev_fantasy_ppg"":1.6402308415842883,""prev__receiving_yards"":1.5923003728765148,""prev__receptions"":0.7598813843303871,""opportunity_xfp_realized_prior4"":0.6069064751210405,""receiving_competitor_count"":0.3638622248130784,""offense_snap_share_prior4"":0.3511843303167077,""prev__receiving_tds"":0.28975773756609685}",2.0,10.0,True,8.0,target_share_prior4 +2.26 PPG; prev_fantasy_ppg +1.64 PPG
1466,00-0030506,Travis Kelce,sleeper_id_to_canonical,TE,KC,KC,False,92.7,adp_ppr,171.4,171.25920272681853,10.074070748636384,146.40164573088538,158.0319358198851,171.16741523434348,184.4583959156676,196.1941582848807,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.623021885439708,""receptions"":4.032643457263251,""receiving_yards"":43.2226083770568,""receiving_tds"":0.28594676888387793,""fumbles_lost"":0.038817638763420245,""rushing_yards"":0.4199543076936425,""rushing_tds"":1.644836965121845e-05,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.01951349845187661}",,,"{""target_share_prior4"":1.7320205113363814,""prev__receiving_yards"":1.2796214261257122,""prev_fantasy_ppg"":1.0666897562946147,""prev__receptions"":0.5880535117479521,""offense_snap_share_prior4"":0.42864289463911825,""opportunity_xfp_realized_prior4"":0.3883122206747975,""opportunity_change_score_prior1"":-0.384611539590071,""receiving_competitor_count"":0.3638622248130784}",10.0,11.0,True,1.0,target_share_prior4 +1.73 PPG; prev__receiving_yards +1.28 PPG; opportunity_change_score_prior1 -0.38 PPG
8110,00-0038041,Jake Ferguson,sleeper_id_to_canonical,TE,DAL,DAL,False,98.5,adp_ppr,159.8,157.86861343576783,9.2863890256334,132.97449927945203,144.55958638624725,157.6705345951373,170.95200038150583,182.98005860521832,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.2129789907287885,""receptions"":3.7773689854512544,""receiving_yards"":33.54900117319856,""receiving_tds"":0.3062280267341173,""fumbles_lost"":0.016866297228105048,""rushing_yards"":1.3247305066137076,""rushing_tds"":0.029873258659992574,""rushing_2pt_conversions"":0.0007143855992942207,""receiving_2pt_conversions"":0.018671491546940654}",,,"{""prev_fantasy_ppg"":1.0148186376669344,""opportunity_change_score_prior1"":0.9945061575949067,""prev__receptions"":0.673321478593371,""prev__receiving_yards"":0.623114527282392,""target_share_prior4"":0.22360128427823173,""opportunity_xfp_realized_prior4"":0.20438574575888327,""receiving_competitor_count"":0.19844250748209064,""prev__receiving_tds"":0.18947749765585642}",13.0,12.0,True,-1.0,prev_fantasy_ppg +1.01 PPG; opportunity_change_score_prior1 +0.99 PPG
