sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,reason,evidence_status
5747,,Kayaune,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5750,,Garrett,unmatched,TE,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5751,00-0034784,Austin Roberts,unmatched,TE,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5752,,Sherman,unmatched,RB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5754,00-0034788,Jaeden Graham,unmatched,TE,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5756,00-0034795,Garrett Dickerson,unmatched,TE,,,False,607.7,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,157.0,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5760,00-0034819,Josh Crockett,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5762,,Josh,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5772,,Aaron,unmatched,WR,,,False,656.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,457.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5773,00-0034854,KhaDarel Hodge,sleeper_id_to_canonical,WR,SF,ATL,True,,adp_ppr,,,,,,,,,12,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":-2.4549936728489836,""prev__receiving_yards"":-1.465180285201988,""prev__receptions"":-0.7653391751774113,""target_share_prior4"":-0.3284036747706972,""offense_snap_share_prior4"":0.1806415078833623,""opportunity_change_score_prior1"":0.13654404121764904,""prev__receiving_tds"":-0.13242522101038565,""opportunity_xfp_realized_prior4"":-0.07759694443442741}",40,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
5774,,Cam,unmatched,TE,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5775,,Jared,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5776,,Mark,unmatched,WR,,,False,690.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,591.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5777,,Malachi,unmatched,WR,,,False,680.2,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,550.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5781,00-0034867,Malik Turner,sleeper_id_to_canonical,WR,SF,SF,False,685.0,adp_ppr,,13.508691218874628,0.7946288952279192,-6.00115072877993,1.86150083534406,12.07510524195382,23.38648025338211,35.257806420340785,90,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.7619331253676458,""receptions"":0.22018038130859505,""receiving_yards"":3.5237169319235546,""receiving_tds"":0.03565981143012618,""fumbles_lost"":0.003638950667227103,""rushing_yards"":0.05612590124688845,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.00489163167798851}",,,"{""prev_fantasy_ppg"":-2.730073502459135,""prev__receiving_yards"":-1.6525310178439907,""prev__receptions"":-0.8887995597954238,""target_share_prior4"":-0.6256676991551007,""prev__receiving_tds"":-0.13242522101038565,""prev__rushing_yards"":-0.04723585298554854,""pfr_receiving_drop_pct_prior4"":-0.043106000834084224,""receiving_competitor_count"":0.04125398834486679}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,13.508691218874628,0.7946288952279192,1.0,,"{""prev_fantasy_ppg"":-2.730073502459135,""prev__receiving_yards"":-1.6525310178439907,""prev__receptions"":-0.8887995597954238,""target_share_prior4"":-0.6256676991551007,""prev__receiving_tds"":-0.13242522101038565,""prev__rushing_yards"":-0.04723585298554854,""pfr_receiving_drop_pct_prior4"":-0.043106000834084224,""receiving_competitor_count"":0.04125398834486679}",45,566.0,239.0,True,327.0,13.508691218874628,13.355964374631055,13.508691218874628,,,230.0,336.0,False,-6.00115072877993,1.86150083534406,12.07510524195382,23.38648025338211,35.257806420340785,"FIE diagnostic is near market; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
5785,,James,unmatched,RB,,,False,583.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,186.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5786,,Marcus,unmatched,WR,,,False,675.2,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,525.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5787,,Bryce,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5791,,Gerald,unmatched,RB,,,False,659.3,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,273.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5796,,Austin,unmatched,WR,,,False,687.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,578.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5798,,Darren,unmatched,WR,,,False,699.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,633.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5799,,Darius,unmatched,WR,,,False,655.1,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,453.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5800,,Justin,unmatched,RB,,,False,400.3,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,124.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5801,,Kobe,unmatched,RB,,,False,652.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,260.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5804,,Julian,unmatched,WR,,,False,544.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,274.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5806,00-0034899,John Wolford,unmatched,QB,,,False,608.3,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,95.0,,False,,,,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5808,,Connor,unmatched,QB,,,False,689.7,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,186.0,,False,,,,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5809,,Ja'Quan,unmatched,RB,,,False,626.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,216.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
5828,00-0031319,Diontae Spencer,unmatched,WR,,,False,515.7,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,252.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5831,,Bryant,unmatched,WR,,,False,651.3,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,438.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5844,00-0035229,T.J. Hockenson,sleeper_id_to_canonical,TE,MIN,MIN,False,164.0,adp_ppr,155.0,127.94129396813364,7.525958468713743,104.39075380195818,115.26105831264871,127.5392913477105,140.24563871161914,152.12766689858205,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.30350448621581,""receptions"":3.1641885047737777,""receiving_yards"":30.741799183314,""receiving_tds"":0.21577119889783847,""fumbles_lost"":0.01884055981103579,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":6.000024084811003e-05,""receiving_2pt_conversions"":0.01526198568095483}",,,"{""target_share_prior4"":1.3312714669544732,""prev_fantasy_ppg"":0.4019257732543708,""prev__receiving_yards"":0.3521419586761423,""prev__receptions"":0.32940734565018587,""opportunity_change_score_prior1"":-0.25651099785699877,""offense_snap_share_prior4"":0.20962212655506143,""opportunity_xfp_realized_prior4"":0.197755338285386,""pfr_receiving_drop_pct_prior4"":0.09330964386435972}",validated_candidate,VALIDATED_POSITION_SHADOW,True,127.94129396813364,7.525958468713743,1.0,,"{""target_share_prior4"":1.3312714669544732,""prev_fantasy_ppg"":0.4019257732543708,""prev__receiving_yards"":0.3521419586761423,""prev__receptions"":0.32940734565018587,""opportunity_change_score_prior1"":-0.25651099785699877,""offense_snap_share_prior4"":0.20962212655506143,""opportunity_xfp_realized_prior4"":0.197755338285386,""pfr_receiving_drop_pct_prior4"":0.09330964386435972}",93,20.0,27.0,True,-7.0,127.94129396813364,17.963388480087303,109.97790548804632,-45.02209451195367,-29.046512588357203,28.0,-8.0,True,86.42736532187088,97.29766983256144,109.5759028676232,122.28225023153183,134.16427841849475,"FIE diagnostic is lower; main model signals: recent target share, prior-season fantasy production, prior receiving-yard production.",Validated preseason model
5846,00-0035640,DK Metcalf,sleeper_id_to_canonical,WR,PIT,PIT,False,74.7,adp_ppr,183.3,183.382757491395,10.78722102890559,153.20236383212895,166.81191694507845,182.74525617833635,199.4206835998331,214.5557527728781,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.140242434262867,""receptions"":3.7523729921466042,""receiving_yards"":49.74464930316381,""receiving_tds"":0.3130090860982047,""fumbles_lost"":0.020471462377125438,""rushing_yards"":0.709501363169107,""rushing_tds"":0.01956521347308687,""rushing_2pt_conversions"":1.5394819631065637e-06,""receiving_2pt_conversions"":0.017463509244133393}",,,"{""prev_fantasy_ppg"":1.7722166923404599,""prev__receiving_yards"":1.0872216315444339,""target_share_prior4"":0.6235215287890081,""prev__receptions"":0.4061626966423947,""offense_snap_share_prior4"":-0.14724329740093736,""prev__receiving_tds"":0.12129727200391713,""opportunity_xfp_realized_prior4"":0.1212311997786657,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894}",validated_candidate,VALIDATED_POSITION_SHADOW,True,183.382757491395,10.78722102890559,1.0,,"{""prev_fantasy_ppg"":1.7722166923404599,""prev__receiving_yards"":1.0872216315444339,""target_share_prior4"":0.6235215287890081,""prev__receptions"":0.4061626966423947,""offense_snap_share_prior4"":-0.14724329740093736,""prev__receiving_tds"":0.12129727200391713,""opportunity_xfp_realized_prior4"":0.1212311997786657,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894}",93,32.0,26.0,True,6.0,183.382757491395,13.355964374631055,170.02679311676394,-13.273206883236073,-7.241247617695619,30.0,2.0,True,139.84639945749788,153.45595257044738,169.38929180370528,186.06471922520203,201.19978839824705,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior receiving-yard production, recent target share.",Validated preseason model
5848,00-0035662,Marquise Brown,sleeper_id_to_canonical,WR,PHI,KC,True,,adp_ppr,67.5,67.5,3.9705882352941178,42.59276347013696,53.45095771159416,66.33819948118155,80.36160476320167,93.68086208490084,55,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":0.37472096781282077,""target_share_prior4"":-0.19524131227758457,""prev__receiving_yards"":0.1212573702343242,""prev__receptions"":0.11946024791834382,""receiving_competitor_count"":-0.08238296460384008,""pfr_receiving_drop_pct_prior4"":0.07763467529354914,""opportunity_xfp_realized_prior4"":-0.06756297805308603,""prev__receiving_tds"":0.06579547665703836}",40,,131.0,False,,,13.355964374631055,67.5,0.0,0.0,116.0,,False,42.59276347013696,53.45095771159416,66.33819948118155,80.36160476320167,93.68086208490084,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
5849,00-0035228,Kyler Murray,sleeper_id_to_canonical,QB,MIN,ARI,True,159.0,adp_ppr,283.06,283.06,16.65058823529412,243.56737403718515,261.97476321558275,282.14640537278564,303.5679850767261,323.9141173510076,55,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,0.875,pass_int,"{""prev__rushing_yards"":1.0745961678381848,""qb_rush_share_prior4"":0.9975378139665368,""inside_5_carry_share_prior4"":0.8164378236581746,""pfr_times_sacked_prior4"":0.7811446841376305,""opportunity_xfp_realized_prior4"":-0.7499657880242705,""prev_fantasy_ppg"":0.660204088866879,""pfr_times_pressured_pct_prior4"":0.4973875798561243,""snap_share_prior4"":0.44495134879077447}",40,19.0,16.0,False,,,,283.06,0.0,0.0,16.0,3.0,False,243.56737403718515,261.97476321558275,282.14640537278564,303.5679850767261,323.9141173510076,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Diagnostic model
5850,00-0035700,Josh Jacobs,sleeper_id_to_canonical,RB,GB,GB,False,31.7,adp_ppr,202.6,202.6,11.917647058823531,172.00991423106703,185.59889824240284,201.8582892592086,219.01462227036365,234.1349369875899,65,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,219.23363725327627,12.89609630901625,1.0,,"{""prev_fantasy_ppg"":2.625709400771337,""prev__rushing_yards"":0.9400481541315637,""carry_share_prior4"":0.8123922827654603,""opportunity_xfp_realized_prior4"":0.6738465844253374,""prev__rushing_tds"":0.4012439412814538,""prev__receptions"":0.3074185704083838,""prev__receiving_yards"":0.2420848623582657,""offense_snap_share_prior4"":-0.23963534916188992}",73,15.0,20.0,False,,,27.24288485319462,191.99075240008165,-10.609247599918376,-5.236548667284489,18.0,-3.0,True,161.40066663114865,174.98965064248446,191.2490416592902,208.40537467044527,223.52568938767152,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior rushing-yard production, recent carry share.",Diagnostic model
5854,00-0035704,Drew Lock,sleeper_id_to_canonical,QB,SEA,SEA,False,692.7,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_SCORING,False,,,0.875,pass_int,"{""prev_fantasy_ppg"":-3.526605900878106,""opportunity_xfp_realized_prior4"":2.1328476051826954,""prev__passing_yards"":-1.638753477509832,""prev__passing_tds"":-1.5305140803426234,""prev__rushing_yards"":-0.7799416607665175,""xfp_residual_prior4"":-0.4574204437973238,""snap_share_prior4"":-0.40666768574892503,""prev__rushing_tds"":-0.3122857899308252}",45,196.0,,False,,,,,,,,,False,,,,,,No diagnostic deviation: exact league-scoring replay is incomplete.,Diagnostic model
5857,00-0035644,Noah Fant,sleeper_id_to_canonical,TE,NO,CIN,True,,adp_ppr,36.6,36.6,2.152941176470588,18.47217793006441,25.985452673939136,35.58842145943361,45.79916928188268,56.52048228912359,55,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""target_share_prior4"":-0.7581927463910144,""opportunity_change_score_prior1"":0.7275442508864164,""offense_snap_share_prior4"":-0.188354634963532,""opportunity_xfp_realized_prior4"":-0.16393637469362338,""red_zone_target_share_prior4"":-0.1443852577103537,""prev__receptions"":0.13985009627844436,""prev_fantasy_ppg"":0.09655118769243187,""pfr_receiving_drop_pct_prior4"":0.09330964386435972}",40,,93.0,False,,,17.963388480087303,36.6,0.0,0.0,80.0,,False,18.47217793006441,25.985452673939136,35.58842145943361,45.79916928188268,56.52048228912359,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
5859,00-0035676,A.J. Brown,sleeper_id_to_canonical,WR,NE,PHI,True,17.9,adp_ppr,247.2,247.2,14.541176470588235,216.4450170726812,230.45558834465905,246.6681320825398,263.57924894296127,278.6064026752375,55,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":2.568294712895303,""prev__receiving_yards"":1.5803771084343508,""target_share_prior4"":1.0087324255734809,""prev__receptions"":0.8231844402410143,""opportunity_xfp_realized_prior4"":0.23903837677688344,""offense_snap_share_prior4"":-0.1718670574815765,""prev__receiving_tds"":0.16358435417296757,""xfp_residual_prior4"":-0.1047534942010256}",40,8.0,6.0,False,,,13.355964374631055,247.2,0.0,0.0,6.0,2.0,False,216.4450170726812,230.45558834465905,246.6681320825398,263.57924894296127,278.6064026752375,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
5863,00-0035246,J.J. Arcega-Whiteside,unmatched,WR,,,False,600.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,331.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
587,00-0027215,Logan Paulsen,unmatched,TE,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5870,00-0035710,Daniel Jones,sleeper_id_to_canonical,QB,IND,IND,False,203.2,adp_ppr,223.54,223.54,13.14941176470588,185.404929176924,202.93359843906836,222.70885048813884,243.66342578393008,262.69660391108744,65,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_SCORING,False,,,0.875,pass_int,"{""prev_fantasy_ppg"":1.1342072879683767,""pfr_times_sacked_prior4"":0.7811446841376305,""prev__rushing_tds"":0.5000194764109553,""prev__passing_yards"":0.47170854634508685,""snap_share_prior4"":0.45586954154128345,""prev__passing_tds"":0.4179118032815942,""opportunity_xfp_realized_prior4"":-0.40660942742621087,""inside_5_carry_share_prior4"":0.27981740728576615}",45,25.0,26.0,False,,,,223.54,0.0,0.0,26.0,-1.0,False,185.404929176924,202.93359843906836,222.70885048813884,243.66342578393008,262.69660391108744,No diagnostic deviation: exact league-scoring replay is incomplete.,Diagnostic model
5872,00-0035719,Deebo Samuel Sr.,sleeper_id_to_canonical,WR,SF,WAS,True,137.4,adp_ppr,155.70000000000002,155.70000000000002,9.158823529411766,126.26534241621788,139.55611432148217,155.1491049112778,170.89816632970488,185.2383112091556,55,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":1.5133710821827104,""prev__receptions"":0.5927250556207245,""prev__receiving_yards"":0.5443074116840074,""target_share_prior4"":0.5200455138247828,""pfr_receiving_drop_pct_prior4"":0.1719633285182627,""prev__rushing_yards"":0.1624368365379506,""red_zone_target_share_prior4"":-0.12258814839000647,""offense_snap_share_prior4"":-0.07337201715902007}",40,53.0,46.0,False,,,13.355964374631055,155.70000000000002,0.0,0.0,42.0,11.0,False,126.26534241621788,139.55611432148217,155.1491049112778,170.89816632970488,185.2383112091556,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
5873,00-0035590,Riley Ridley,unmatched,WR,,,False,622.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,355.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5878,00-0035624,N'Keal Harry,unmatched,TE,,,False,599.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,152.0,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
5880,00-0035639,Parris Campbell,sleeper_id_to_canonical,WR,,DAL,False,523.1,adp_ppr,,19.195216667231584,1.1291303921900933,-1.3397003043685345,7.480732985945927,18.042840006783276,29.452132986116432,40.89527895700197,90,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.8645429387874901,""receptions"":0.39146332714527166,""receiving_yards"":5.059035185774102,""receiving_tds"":0.03744203570253112,""fumbles_lost"":0.0034132172178465764,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.006968883343958934}",,,"{""prev_fantasy_ppg"":-2.730073502459135,""prev__receiving_yards"":-1.6525310178439907,""prev__receptions"":-0.8887995597954238,""target_share_prior4"":-0.3077500650295449,""prev__receiving_tds"":-0.13242522101038565,""prev__rushing_yards"":-0.04723585298554854,""pfr_receiving_drop_pct_prior4"":-0.043106000834084224,""receiving_competitor_count"":0.04125398834486679}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,19.195216667231584,1.1291303921900933,1.0,,"{""prev_fantasy_ppg"":-2.730073502459135,""prev__receiving_yards"":-1.6525310178439907,""prev__receptions"":-0.8887995597954238,""target_share_prior4"":-0.3077500650295449,""prev__receiving_tds"":-0.13242522101038565,""prev__rushing_yards"":-0.04723585298554854,""pfr_receiving_drop_pct_prior4"":-0.043106000834084224,""receiving_competitor_count"":0.04125398834486679}",45,256.0,224.0,True,32.0,19.195216667231584,13.355964374631055,19.195216667231584,,,215.0,41.0,False,-1.3397003043685345,7.480732985945927,18.042840006783276,29.452132986116432,40.89527895700197,"FIE diagnostic is near market; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
