sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,fie_position_rank,market_position_rank,comparison_eligible,rank_edge
11620,00-0039919,Rome Odunze,sleeper_id_to_canonical,WR,CHI,CHI,False,65.0,adp_ppr,207.9,180.2382721534227,10.602251303142513,149.92307977749653,163.96192738847355,179.55527678045326,196.27434498552654,211.23703997077143,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":6.297059495700759,""receptions"":3.6514442133255685,""receiving_yards"":48.64674190977109,""receiving_tds"":0.3330894838463505,""fumbles_lost"":0.024845645183278846,""rushing_yards"":0.538689040664682,""rushing_tds"":0.00829480559034467,""rushing_2pt_conversions"":0.0002525498885420155,""receiving_2pt_conversions"":0.0165722243713354}",,,"{""prev_fantasy_ppg"":1.6621847604964028,""prev__receiving_yards"":1.0106697192821084,""target_share_prior4"":0.434420568052863,""prev__receptions"":0.3183686453584765,""prev__receiving_tds"":0.18472789525749247,""offense_snap_share_prior4"":-0.14594731002826256,""opportunity_xfp_realized_prior4"":0.13415911399974137,""xfp_residual_prior4"":0.1267924080439875}",28.0,28.0,True,0.0
11621,00-0039415,Brenden Rice,unmatched,WR,,,False,394.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,183.0,False,
11623,00-0039751,Jordan Whittington,sleeper_id_to_canonical,WR,LAR,LA,True,,adp_ppr,23.300000000000004,23.300000000000004,1.3705882352941179,2.324397145927847,11.201011630906251,21.933669854934024,33.96136919391279,45.84374464570223,55,MARKET_FALLBACK,1.0,,"{""targets"":1.6369034462341763,""receptions"":1.078820440656879,""receiving_yards"":11.947746559586655,""receiving_tds"":0.06574558572325076,""fumbles_lost"":0.004696426791404914,""rushing_yards"":0.6515261089067063,""rushing_tds"":0.003148760313995009,""rushing_2pt_conversions"":6.551310141659152e-05,""receiving_2pt_conversions"":0.005663248675809641}",,,"{""prev_fantasy_ppg"":-1.857033256352165,""prev__receiving_yards"":-1.1013572495552577,""target_share_prior4"":-0.644815943754748,""prev__receptions"":-0.4937263290177864,""offense_snap_share_prior4"":0.20785724270931819,""opportunity_xfp_realized_prior4"":-0.13924102195064264,""prev__receiving_tds"":-0.13242522101038542,""opportunity_change_score_prior1"":0.11505177174098127}",215.0,,False,
11624,00-0039894,Xavier Worthy,sleeper_id_to_canonical,WR,KC,KC,False,140.4,adp_ppr,161.5,123.24694661085185,7.249820388873638,95.28942679594708,107.43268508778395,122.52114584653275,137.9384595681858,152.3030208553654,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.290581869590466,""receptions"":2.5728058990871205,""receiving_yards"":33.226206796977216,""receiving_tds"":0.17954591232372225,""fumbles_lost"":0.013067397429667678,""rushing_yards"":2.6964124434943373,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.01680594332818146}",,,"{""prev__rushing_yards"":0.2307302268398911,""prev__receiving_yards"":0.1847148764517762,""offense_snap_share_prior4"":-0.12521151206562045,""prev_fantasy_ppg"":0.10189589090439206,""prev__receptions"":0.0988835171486757,""prev__receiving_tds"":-0.08711763297211715,""receiving_competitor_count"":-0.08238296460384083,""opportunity_change_score_prior1"":0.08089508258532764}",67.0,54.0,True,-13.0
11625,00-0039890,Adonai Mitchell,sleeper_id_to_canonical,WR,NYJ,NYJ,False,232.5,adp_ppr,98.30000000000001,101.82705948830127,5.989827028723604,74.8112418891935,86.80557460787239,101.22777163795722,115.9856869477629,129.5374069800863,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.9132725108495565,""receptions"":2.148646586230347,""receiving_yards"":28.526413503186006,""receiving_tds"":0.15881980937491352,""fumbles_lost"":0.019618924186995162,""rushing_yards"":0.228945615678261,""rushing_tds"":0.0040776062574203195,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.013748942593408212}",,,"{""prev_fantasy_ppg"":-0.7481458776450117,""target_share_prior4"":0.5563145208309852,""prev__receiving_yards"":-0.28366195515322906,""prev__receptions"":-0.20976744439635664,""offense_snap_share_prior4"":-0.1524272468915882,""xfp_residual_prior4"":0.15120474102098272,""opportunity_xfp_realized_prior4"":0.14242080454631625,""opportunity_change_score_prior1"":-0.09780895012847611}",83.0,89.0,True,6.0
11626,00-0039342,Xavier Legette,sleeper_id_to_canonical,WR,CAR,CAR,False,,adp_ppr,66.0,90.39383543030644,5.317284437076849,64.24844726634153,75.66143590942309,89.41939873224068,103.86192687533816,117.71930656483879,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.3834425761766607,""receptions"":2.0088448453541883,""receiving_yards"":22.849671542742776,""receiving_tds"":0.16669227310483964,""fumbles_lost"":0.013358726301807542,""rushing_yards"":0.15940420629961055,""rushing_tds"":0.0018453538957603466,""rushing_2pt_conversions"":0.00017905304016941395,""receiving_2pt_conversions"":0.011332800669049709}",,,"{""prev_fantasy_ppg"":-0.5823463956450128,""prev__receiving_yards"":-0.48249547463457976,""target_share_prior4"":-0.22559400975050986,""prev__receptions"":-0.12060161106112519,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877,""opportunity_xfp_realized_prior4"":-0.07741024157152125,""offense_snap_share_prior4"":-0.053932206569038285,""prev__rushing_yards"":-0.047235852985548686}",98.0,,True,
11627,00-0039868,Troy Franklin,sleeper_id_to_canonical,WR,DEN,DEN,False,241.8,adp_ppr,66.10000000000001,146.8578399979252,8.638696470466188,117.49991238265707,130.83183775214377,146.16766556950887,162.22018489736115,176.79511900167404,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.138579149301954,""receptions"":3.245709278159291,""receiving_yards"":37.87912759039778,""receiving_tds"":0.25635107239592264,""fumbles_lost"":0.014656110392931588,""rushing_yards"":0.6147619987937507,""rushing_tds"":0.004805457557822395,""rushing_2pt_conversions"":0.00010041022232922713,""receiving_2pt_conversions"":0.00288522700323978}",,,"{""prev_fantasy_ppg"":1.028201353776765,""prev__receptions"":0.37001220493725323,""prev__receiving_yards"":0.3638890116539941,""opportunity_change_score_prior1"":0.1053082018085249,""prev__receiving_tds"":0.09144756694341072,""red_zone_target_share_prior4"":-0.08647352631243388,""xfp_residual_prior4"":-0.08330568834199724,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877}",49.0,101.0,True,52.0
11628,00-0039849,Marvin Harrison Jr.,sleeper_id_to_canonical,WR,ARI,ARI,False,75.8,adp_ppr,186.2,165.58948133897897,9.740557725822292,135.7409611600426,149.7526526689053,165.0912984646105,181.06346938038809,195.8439566602924,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.651117316551084,""receptions"":3.391892159178718,""receiving_yards"":45.79859957265787,""receiving_tds"":0.2820345917694178,""fumbles_lost"":0.019405697491961936,""rushing_yards"":0.47260295327293544,""rushing_tds"":0.007592986446030178,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.011295619870864478}",,,"{""prev_fantasy_ppg"":1.1120251012760978,""prev__receiving_yards"":0.7971301745503634,""target_share_prior4"":0.5201014086869756,""prev__receptions"":0.23606172227980116,""opportunity_xfp_realized_prior4"":0.16340520955402776,""prev__receiving_tds"":0.07901018983486649,""offense_snap_share_prior4"":-0.07207602978635004,""opportunity_change_score_prior1"":0.049519494998271435}",41.0,33.0,True,-8.0
11629,00-0039792,Devontez Walker,sleeper_id_to_canonical,WR,BAL,BAL,False,,adp_ppr,29.900000000000002,65.33431005148452,3.8431947089108545,41.39593165924159,51.65730291506566,63.991462177406575,77.54836562390898,91.13256739552938,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.9209468027418612,""receptions"":1.2591932196998066,""receiving_yards"":16.446284063127834,""receiving_tds"":0.13940258391476798,""fumbles_lost"":0.008113053088440188,""rushing_yards"":0.7054677736749917,""rushing_tds"":0.007770594170568376,""rushing_2pt_conversions"":0.0003377661928035656,""receiving_2pt_conversions"":0.0006689054050105587}",,,"{""prev_fantasy_ppg"":-0.9443093626948742,""prev__receiving_yards"":-0.8306052230274612,""prev__receptions"":-0.6418787905594019,""target_share_prior4"":-0.6046026385254125,""offense_snap_share_prior4"":0.18193749525601555,""opportunity_xfp_realized_prior4"":-0.13924102195064264,""prev__receiving_tds"":0.10543961619052299,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877}",133.0,,True,
11630,00-0039739,Roman Wilson,sleeper_id_to_canonical,WR,PIT,PIT,False,,adp_ppr,26.8,70.49552976667268,4.146795868627804,45.411809596873454,56.3404921050187,69.38771892504907,83.39869991761812,96.6645658867242,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":2.42343640209324,""receptions"":1.453995327505916,""receiving_yards"":18.275378784351563,""receiving_tds"":0.1330411765174448,""fumbles_lost"":0.011771382720095471,""rushing_yards"":0.45022162978806324,""rushing_tds"":0.005408768255866351,""rushing_2pt_conversions"":0.00013706628454940726,""receiving_2pt_conversions"":0.006404731969575257}",,,"{""prev_fantasy_ppg"":-1.1828120929215271,""prev__receiving_yards"":-0.7607683907881486,""prev__receptions"":-0.4498293033758263,""target_share_prior4"":-0.2929372720373386,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877,""opportunity_xfp_realized_prior4"":-0.07136236575357685,""offense_snap_share_prior4"":0.06789060646148405,""prev__rushing_yards"":-0.047235852985548686}",126.0,,True,
11631,00-0039893,Brian Thomas Jr.,sleeper_id_to_canonical,WR,JAX,JAX,False,73.1,adp_ppr,195.39999999999998,153.7248723683323,9.042639551078372,124.37129010319792,137.8505538990771,153.3259859465286,168.97523262980292,183.37296483830562,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.306021441043914,""receptions"":3.124355751154307,""receiving_yards"":42.94513215399376,""receiving_tds"":0.23599707001813067,""fumbles_lost"":0.018594486603213476,""rushing_yards"":0.9908206693680707,""rushing_tds"":0.019268829564187368,""rushing_2pt_conversions"":4.7089986735833743e-05,""receiving_2pt_conversions"":0.015093956663464409}",,,"{""prev_fantasy_ppg"":0.8466084975304705,""prev__receiving_yards"":0.7890720785227509,""target_share_prior4"":0.25763495446601375,""prev__receptions"":0.2399810995692619,""offense_snap_share_prior4"":-0.11873157520229481,""prev__rushing_tds"":0.07559790371485652,""opportunity_xfp_realized_prior4"":0.0701666489574985,""prev__receiving_tds"":-0.04181004493384892}",47.0,31.0,True,-16.0
11632,00-0039337,Malik Nabers,sleeper_id_to_canonical,WR,NYG,NYG,False,27.6,adp_ppr,236.7,215.59890635766448,12.68228860927438,184.93315019723624,199.22576386035297,215.12290034142043,231.1530232747421,246.95553163429472,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":7.473834312706883,""receptions"":4.374251261048977,""receiving_yards"":59.78075806555883,""receiving_tds"":0.3706746834466117,""fumbles_lost"":0.02484984949142146,""rushing_yards"":0.5759109571196325,""rushing_tds"":0.009615570975185003,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.020164309204810427}",,,"{""prev_fantasy_ppg"":2.4197816682751805,""prev__receiving_yards"":1.6230850173806957,""target_share_prior4"":0.9297205725474142,""prev__receptions"":0.5927250556207275,""opportunity_xfp_realized_prior4"":0.2689219056211822,""offense_snap_share_prior4"":-0.20815470391618876,""prev__receiving_tds"":0.18472789525749247,""red_zone_target_share_prior4"":0.07511148380785422}",16.0,11.0,True,-5.0
11633,00-0039379,Jamari Thrash,sleeper_id_to_canonical,WR,CLE,CLE,False,,adp_ppr,,50.94782891380918,2.996931112577011,27.75598001923725,37.80994640081973,49.785320498958846,62.81764968398097,75.24052075525097,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.8250417415165336,""receptions"":1.171462502632806,""receiving_yards"":13.35557184098447,""receiving_tds"":0.07425583961226503,""fumbles_lost"":0.006403066839560452,""rushing_yards"":0.3672376737040764,""rushing_tds"":0.0023347096724351413,""rushing_2pt_conversions"":9.576455815850291e-05,""receiving_2pt_conversions"":0.003129483664976378}",,,"{""prev_fantasy_ppg"":-1.796605883946001,""prev__receiving_yards"":-1.0058688116280439,""prev__receptions"":-0.47726494440205136,""target_share_prior4"":-0.3382008718322325,""prev__receiving_tds"":-0.13242522101038542,""receiving_competitor_count"":0.08246630599443654,""opportunity_xfp_realized_prior4"":-0.08188078969348181,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877}",157.0,,True,
11635,00-0039915,Ladd McConkey,sleeper_id_to_canonical,WR,LAC,LAC,False,38.4,adp_ppr,228.2,167.32115438825485,9.842420846367933,137.8830432260328,151.29128368865295,166.6324263684149,183.02305922690158,197.60320011179596,94,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":5.7071017907849075,""receptions"":3.614570237432314,""receiving_yards"":43.83860879644471,""receiving_tds"":0.29147872707275363,""fumbles_lost"":0.020832584207125082,""rushing_yards"":0.5560766500826343,""rushing_tds"":0.008763869210968748,""rushing_2pt_conversions"":0.0002202519111358668,""receiving_2pt_conversions"":0.014075575586263309}",,,"{""prev_fantasy_ppg"":1.3487741349569666,""prev__receiving_yards"":0.7316581443260083,""prev__receptions"":0.4692646710027145,""target_share_prior4"":0.41187577330415887,""offense_snap_share_prior4"":-0.11873157520229481,""prev__receiving_tds"":0.10543961619052299,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877,""opportunity_xfp_realized_prior4"":0.05935507852905562}",39.0,17.0,True,-22.0
11636,00-0039236,Johnny Wilson,unmatched,WR,PHI,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,,False,
11637,00-0039901,Keon Coleman,sleeper_id_to_canonical,WR,BUF,BUF,False,234.8,adp_ppr,85.8,127.54447915201196,7.502616420706586,99.34732126339016,111.70769251626893,126.68518076869195,142.2712597521445,156.80479305363195,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.471575380398402,""receptions"":2.8292845748008904,""receiving_yards"":33.14698494004061,""receiving_tds"":0.22066422422232715,""fumbles_lost"":0.01807609133142129,""rushing_yards"":0.2564297519682956,""rushing_tds"":0.004652739064308049,""rushing_2pt_conversions"":3.010911646915883e-05,""receiving_2pt_conversions"":0.008590280707448838}",,,"{""prev_fantasy_ppg"":0.3484155196260584,""prev__receptions"":0.15375479920112586,""opportunity_change_score_prior1"":0.09062036445840017,""prev__receiving_tds"":0.07901018983486649,""pfr_receiving_drop_pct_prior4"":0.07763467529354899,""red_zone_target_share_prior4"":-0.0698123991168511,""prev__rushing_yards"":-0.047235852985548686,""prev__receiving_yards"":-0.024795620266161764}",60.0,91.0,True,31.0
11638,00-0039916,Ricky Pearsall,sleeper_id_to_canonical,WR,SF,SF,False,244.4,adp_ppr,,152.87220364369435,8.992482567276138,123.31523227525314,136.78329997495857,152.32006531747646,168.15661575805424,182.96483596024197,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.903713114360475,""receptions"":3.1760110357382683,""receiving_yards"":45.232495165210835,""receiving_tds"":0.20914482290669378,""fumbles_lost"":0.018811196623122337,""rushing_yards"":0.1473665302381108,""rushing_tds"":0.004711817606625577,""rushing_2pt_conversions"":0.0001017553715549389,""receiving_2pt_conversions"":0.016382200708096928}",,,"{""prev__receiving_yards"":1.1839187838757872,""prev_fantasy_ppg"":0.8214125308318566,""prev__receptions"":0.42811120946337694,""prev__receiving_tds"":-0.13242522101038542,""offense_snap_share_prior4"":-0.0992917646123178,""receiving_competitor_count"":-0.08238296460384083,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877,""opportunity_change_score_prior1"":0.05935137365188362}",48.0,107.0,True,59.0
11640,00-0039810,Jermaine Burton,unmatched,WR,,,False,594.0,adp_ppr,26.0,26.0,1.5294117647058822,4.792896393546286,13.855908354886012,25.015240858386917,36.73360473576962,48.241702638282675,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},210.0,321.0,False,
11643,00-0039874,Jaylen Wright,sleeper_id_to_canonical,RB,MIA,MIA,False,247.9,adp_ppr,44.1,44.1,2.5941176470588236,21.921264652463705,31.541526391011885,43.113267632159086,55.33095479239321,67.70576271455968,64,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},74.0,77.0,False,
11644,00-0039703,Cody Schrader,unmatched,RB,DEN,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,,False,
11645,00-0039853,Javon Baker,unmatched,WR,,,False,665.9,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,490.0,False,
11646,00-0039491,Jalen Coker,sleeper_id_to_canonical,WR,CAR,CAR,False,145.8,adp_ppr,165.9,125.31878565473326,7.371693273807839,97.7086026692605,109.61149956621082,124.55413463041691,139.7064279024811,154.3763282112585,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":4.118425861675085,""receptions"":2.7235092836057264,""receiving_yards"":33.15613290458071,""receiving_tds"":0.21246757264298707,""fumbles_lost"":0.01370918157172765,""rushing_yards"":0.3967337256587879,""rushing_tds"":0.00580046218139269,""rushing_2pt_conversions"":4.922978329977438e-06,""receiving_2pt_conversions"":0.005348817709339909}",,,"{""target_share_prior4"":0.2895554899513693,""prev_fantasy_ppg"":0.23472132278768423,""xfp_residual_prior4"":-0.10046989107798748,""prev__receptions"":0.0988835171486757,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877,""prev__receiving_yards"":0.07922707390847894,""offense_snap_share_prior4"":-0.07337201715901517,""prev__rushing_yards"":-0.047235852985548686}",62.0,56.0,True,-6.0
11647,00-0039391,Kimani Vidal,sleeper_id_to_canonical,RB,LAC,LAC,False,237.8,adp_ppr,60.0,60.0,3.5294117647058822,36.56230754050945,46.517496336105246,58.98283534076769,72.0900789825946,85.06082136010349,65,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},61.0,71.0,False,
11648,00-0039577,Kedon Slovis,sleeper_id_to_canonical,QB,ARI,ARI,False,664.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,141.0,False,
11649,00-0039266,Kendall Milton,sleeper_id_to_canonical,RB,CIN,CIN,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,,False,
11650,00-0039355,Luke McCaffrey,sleeper_id_to_canonical,WR,WAS,WAS,False,,adp_ppr,9.3,77.47759474922658,4.557505573483916,52.037360342472724,63.32648283993794,76.47678114308106,90.53545290435403,104.20109879394603,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":2.41932278720516,""receptions"":1.56790203485824,""receiving_yards"":20.777750249883145,""receiving_tds"":0.14543429594255416,""fumbles_lost"":0.0069426304658221335,""rushing_yards"":0.38185347394472313,""rushing_tds"":0.0024469522405188133,""rushing_2pt_conversions"":0.00012046903804806448,""receiving_2pt_conversions"":0.0}",,,"{""prev_fantasy_ppg"":-0.6737390384881674,""prev__receiving_yards"":-0.5620020221070278,""prev__receptions"":-0.4864101580774597,""target_share_prior4"":-0.3485328384560093,""opportunity_change_score_prior1"":-0.10122678681972382,""opportunity_xfp_realized_prior4"":-0.08674852270978634,""pfr_receiving_drop_pct_prior4"":-0.07942253232559877,""prev__receiving_tds"":0.07901018983486649}",105.0,,True,
11651,00-0039363,Isaac Guerendo,sleeper_id_to_canonical,RB,SF,SF,False,,adp_ppr,6.200000000000001,6.200000000000001,0.3647058823529412,-12.262907746704254,-4.666637048311593,4.7393318139249985,15.177735126092315,26.272224281358184,63,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},116.0,,False,
11652,00-0039228,Louis Rees-Zammit,unmatched,RB,,,False,620.7,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,210.0,False,
11654,00-0039230,Dante Miller,unmatched,RB,,,False,383.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,117.0,False,
11655,00-0039384,Tyrone Tracy Jr.,sleeper_id_to_canonical,RB,NYG,NYG,False,163.8,adp_ppr,111.30000000000001,111.30000000000001,6.5470588235294125,83.96330149013872,96.1947207471842,110.25188683529812,125.59460702706885,139.9659792086066,65,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},44.0,48.0,False,
1166,00-0029604,Kirk Cousins,sleeper_id_to_canonical,QB,LV,ATL,False,,adp_ppr,39.160000000000004,39.160000000000004,2.303529411764706,12.497737490393916,23.667078212785277,37.365290751715925,52.94990902220935,67.96342164414645,64,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},36.0,,False,
1169,00-0029665,Robert Griffin III,unmatched,QB,,,False,668.5,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,149.0,False,
1170,00-0029141,Alfred Morris,unmatched,RB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,,False,
11716,00-0039737,Tip Reiman,sleeper_id_to_canonical,TE,ARI,ARI,False,,adp_ppr,15.4,53.99988281283702,3.176463694872766,33.66138666068513,42.636967609305756,53.1164855276869,64.63857365503,75.21086167396138,90,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.8678389232972226,""receptions"":1.3139822706039193,""receiving_yards"":11.473342702923015,""receiving_tds"":0.11281905833341621,""fumbles_lost"":0.003526260041464708,""rushing_yards"":0.25776783711287987,""rushing_tds"":0.0007026091780966855,""rushing_2pt_conversions"":0.0011931995290490472,""receiving_2pt_conversions"":0.00645324311050566}",,,"{""prev__receiving_yards"":-0.6794370090680997,""prev_fantasy_ppg"":-0.6216643009985394,""target_share_prior4"":-0.45279779818187854,""prev__receptions"":-0.2504148288986672,""receiving_competitor_count"":0.19844250748209064,""receiving_competition_index_prior4"":0.1861030635198124,""prev__receiving_tds"":-0.09518898983127774,""pfr_receiving_drop_pct_prior4"":0.09330964386435955}",67.0,,True,
11729,00-0039364,Sione Vaki,sleeper_id_to_canonical,RB,DET,DET,False,,adp_ppr,4.0,4.0,0.23529411764705882,-14.407063275018643,-6.970325049851102,2.391876365404194,13.458683037756238,24.389520279598358,64,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},130.0,,False,
11748,00-0039386,Bub Means,unmatched,WR,NO,,False,688.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,584.0,False,
11762,00-0039816,Anthony Gould,sleeper_id_to_canonical,WR,IND,IND,False,,adp_ppr,3.2,16.44151181432389,0.9671477537837581,-3.4514768989775497,4.582687313154992,15.059354845589375,26.604988494592313,37.89432837440682,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.6299822367278792,""receptions"":0.38899820868917756,""receiving_yards"":3.7162251622487923,""receiving_tds"":0.025616830801188664,""fumbles_lost"":0.0032180591386163178,""rushing_yards"":0.37013642031667987,""rushing_tds"":0.0031527039937508613,""rushing_2pt_conversions"":8.90965497713211e-05,""receiving_2pt_conversions"":0.0015770516230430925}",,,"{""prev_fantasy_ppg"":-2.6448028548303593,""prev__receiving_yards"":-1.626159067208162,""prev__receptions"":-0.8289399793745731,""target_share_prior4"":-0.7186552424559587,""offense_snap_share_prior4"":0.1923053942373366,""opportunity_xfp_realized_prior4"":-0.15978904778937994,""prev__receiving_tds"":-0.13242522101038542,""prev__rushing_yards"":-0.047235852985548686}",231.0,,True,
11773,00-0039385,Keilan Robinson,unmatched,RB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,,False,
11783,00-0039410,Ryan Flournoy,sleeper_id_to_canonical,WR,DAL,DAL,False,230.7,adp_ppr,121.2,112.39640705623549,6.611553356249146,84.47966557192402,97.22631837747555,111.78142452477319,126.76561902598333,140.65587821579544,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":3.680716468020961,""receptions"":2.4249474104626705,""receiving_yards"":29.583253140638103,""receiving_tds"":0.17422040688520038,""fumbles_lost"":0.011610399764422177,""rushing_yards"":1.497696522772667,""rushing_tds"":0.00802806051136095,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.004120487297437673}",,,"{""opportunity_change_score_prior1"":-0.1446012077781773,""prev__receiving_yards"":-0.12149277259751752,""xfp_residual_prior4"":-0.08773536868153733,""opportunity_xfp_realized_prior4"":0.06610345253643177,""target_share_prior4"":0.05322888530419446,""pfr_receiving_drop_pct_prior4"":-0.04310600083408412,""receiving_competitor_count"":-0.0411706469542715,""red_zone_target_share_prior4"":-0.03836018490355459}",74.0,87.0,True,13.0
11802,00-0039397,Tejhaun Palmer,unmatched,WR,NE,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,,False,
11806,00-0039394,Casey Washington,sleeper_id_to_canonical,WR,CAR,ATL,True,,adp_ppr,,,,,,,,,11,MARKET_FALLBACK,1.0,,"{""targets"":2.3643317913957573,""receptions"":1.2597355919160653,""receiving_yards"":18.106793071681956,""receiving_tds"":0.08766703749953368,""fumbles_lost"":0.01266057360394292,""rushing_yards"":0.20032263310368764,""rushing_tds"":0.0017973103622968905,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.009468944340168638}",,,"{""prev_fantasy_ppg"":-1.6189313710502629,""prev__receiving_yards"":-0.7435777859292407,""prev__receptions"":-0.4937263290177864,""target_share_prior4"":-0.2062938969675296,""prev__receiving_tds"":-0.13242522101038542,""xfp_residual_prior4"":0.08348069920662347,""prev__rushing_yards"":-0.047235852985548686,""receiving_competitor_count"":-0.0411706469542715}",,,False,
11808,00-0039392,Jha'Quan Jackson,unmatched,WR,TB,,False,416.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,193.0,False,
11815,00-0039437,Cornelius Johnson,unmatched,WR,BAL,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},,,False,
11820,00-0039754,Devin Culp,sleeper_id_to_canonical,TE,TB,TB,False,342.0,adp_ppr,7.300000000000001,17.514581700783648,1.0302695118108027,1.346024785563344,8.154920841606007,16.52752788372803,25.775754271225207,34.96125699889443,91,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.6053712640258154,""receptions"":0.39722833822819836,""receiving_yards"":3.187949036308301,""receiving_tds"":0.049634510794041145,""fumbles_lost"":0.00684344268222849,""rushing_yards"":0.0,""rushing_tds"":0.004617549994015554,""rushing_2pt_conversions"":2.3941719812221824e-05,""receiving_2pt_conversions"":0.001186453574133257}",,,"{""target_share_prior4"":-1.075826328386484,""prev__receiving_yards"":-0.8795277571219403,""prev_fantasy_ppg"":-0.569793182370858,""offense_snap_share_prior4"":-0.49640823560208425,""prev__receptions"":-0.43160925844518233,""opportunity_xfp_realized_prior4"":-0.318868791248416,""receiving_competitor_count"":-0.2978166445108727,""pfr_receiving_drop_pct_prior4"":0.09330964386435955}",132.0,65.0,True,-67.0
