market_player_key,canonical_player_id,sleeper_id,full_name,position_model,market_adp,opening_adp,adp_change_from_open,adp_change_7d,adp_change_21d,market_snapshot_count,latest_market_as_of
00-0031299,00-0031299,1800,Jordan Matthews,TE,537.8,537.8,0.0,0.0,0.0,2,2026-09-08
00-0031339,00-0031339,1971,Donte Moncrief,WR,699.6,487.3,-212.3,-212.3,-212.3,2,2026-09-08
00-0031345,00-0031345,1837,Jimmy Garoppolo,QB,689.8,596.0,-93.79999999999995,-93.79999999999995,-93.79999999999995,2,2026-09-08
00-0031381,00-0031381,2133,Davante Adams,WR,95.6,96.5,0.9000000000000057,0.9000000000000057,0.9000000000000057,2,2026-09-08
00-0031382,00-0031382,1825,Jarvis Landry,WR,520.7,520.7,0.0,0.0,0.0,1,2026-09-08
00-0031387,00-0031387,2118,Eric Ebron,TE,682.5,524.2,-158.29999999999995,-158.29999999999995,-158.29999999999995,2,2026-09-08
00-0031408,00-0031408,2216,Mike Evans,WR,106.0,106.9,0.9000000000000057,0.9000000000000057,0.9000000000000057,2,2026-09-08
00-0031428,00-0031428,1992,Allen Robinson,WR,461.0,461.0,0.0,0.0,0.0,1,2026-09-08
00-0031492,00-0031492,2747,Jason Myers,K,292.7,296.5,3.8000000000000114,3.8000000000000114,3.8000000000000114,2,2026-09-08
00-0031503,00-0031503,2306,Jameis Winston,QB,319.8,318.0,-1.8000000000000114,-1.8000000000000114,-1.8000000000000114,2,2026-09-08
00-0031544,00-0031544,2309,Amari Cooper,WR,672.0,672.0,0.0,0.0,0.0,2,2026-09-08
00-0031547,00-0031547,2319,DeVante Parker,WR,683.5,683.5,0.0,0.0,0.0,2,2026-09-08
00-0031549,00-0031549,2325,Nelson Agholor,WR,545.0,545.0,0.0,0.0,0.0,2,2026-09-08
00-0031558,00-0031558,2360,Maxx Williams,TE,676.5,676.5,0.0,0.0,0.0,1,2026-09-08
00-0031577,00-0031577,2430,Javorius Allen,RB,577.1,577.1,0.0,0.0,0.0,1,2026-09-08
00-0031588,00-0031588,2449,Stefon Diggs,WR,155.1,158.1,3.0,3.0,3.0,2,2026-09-08
00-0031590,00-0031590,2452,Jay Ajayi,RB,572.3,600.0,27.700000000000045,27.700000000000045,27.700000000000045,2,2026-09-08
00-0031610,00-0031610,2505,Darren Waller,TE,304.1,304.4,0.2999999999999545,0.2999999999999545,0.2999999999999545,2,2026-09-08
00-0031665,00-0031665,2560,Zach Zenner,RB,682.0,638.0,-44.0,-44.0,-44.0,2,2026-09-08
00-0031687,00-0031687,2749,Raheem Mostert,RB,699.1,656.5,-42.60000000000002,-42.60000000000002,-42.60000000000002,2,2026-09-08
00-0031788,00-0031788,3036,Matt Lengel,TE,493.2,493.2,0.0,0.0,0.0,1,2026-09-08
00-0031900,00-0031900,2892,Rod Smith,RB,647.2,647.2,0.0,0.0,0.0,1,2026-09-08
00-0032009,00-0032009,2822,Adam Humphries,WR,694.0,647.0,-47.0,-47.0,-47.0,2,2026-09-08
00-0032054,00-0032054,2331,Breshad Perriman,WR,670.0,670.0,0.0,0.0,0.0,2,2026-09-08
00-0032058,00-0032058,2378,Tevin Coleman,RB,664.5,664.5,0.0,0.0,0.0,2,2026-09-08
00-0032104,00-0032104,2359,Ameer Abdullah,RB,567.0,567.0,0.0,0.0,0.0,2,2026-09-08
00-0032134,00-0032134,2460,C.J. Uzomah,TE,414.0,414.0,0.0,0.0,0.0,1,2026-09-08
00-0032139,00-0032139,2528,Ben Koyack,TE,670.0,670.0,0.0,0.0,0.0,2,2026-09-08
00-0032144,00-0032144,2320,Melvin Gordon,RB,551.1,551.1,0.0,0.0,0.0,1,2026-09-08
00-0032209,00-0032209,2341,T.J. Yeldon,RB,670.2,605.2,-65.0,-65.0,-65.0,2,2026-09-08
00-0032211,00-0032211,2374,Tyler Lockett,WR,690.7,690.7,0.0,0.0,0.0,2,2026-09-08
00-0032214,00-0032214,2390,Tyler Kroft,TE,685.3,685.3,0.0,0.0,0.0,2,2026-09-08
00-0032256,00-0032256,2373,Clive Walford,TE,673.0,673.0,0.0,0.0,0.0,2,2026-09-08
00-0032268,00-0032268,2307,Marcus Mariota,QB,341.7,340.3,-1.3999999999999773,-1.3999999999999773,-1.3999999999999773,2,2026-09-08
00-0032351,00-0032351,3418,Mekale McKay,WR,565.5,565.5,0.0,0.0,0.0,2,2026-09-08
00-0032385,00-0032385,3200,Sterling Shepard,WR,652.9,652.9,0.0,0.0,0.0,2,2026-09-08
00-0032398,00-0032398,3269,Chris Moore,WR,552.0,552.0,0.0,0.0,0.0,2,2026-09-08
00-0032429,00-0032429,3340,Jerell Adams,TE,521.5,521.5,0.0,0.0,0.0,2,2026-09-08
00-0032431,00-0032431,3347,Jake Rudock,QB,692.5,692.5,0.0,0.0,0.0,2,2026-09-08
00-0032524,00-0032524,3548,Jamal Robinson,WR,623.0,623.0,0.0,0.0,0.0,1,2026-09-08
00-0032569,00-0032569,3678,Wil Lutz,K,659.8,617.8,-42.0,-42.0,-42.0,2,2026-09-08
00-0032577,00-0032577,3488,D.J. Foster,RB,475.0,475.0,0.0,0.0,0.0,1,2026-09-08
00-0032602,00-0032602,3664,J.D. McKissic,RB,695.0,695.0,0.0,0.0,0.0,2,2026-09-08
00-0032614,00-0032614,3456,Joel Stave,QB,692.5,692.5,0.0,0.0,0.0,2,2026-09-08
00-0032626,00-0032626,3503,Geronimo Allison,WR,548.3,548.3,0.0,0.0,0.0,2,2026-09-08
00-0032726,00-0032726,3451,Ka'imi Fairbairn,K,291.1,295.9,4.7999999999999545,4.7999999999999545,4.7999999999999545,2,2026-09-08
00-0032764,00-0032764,3198,Derrick Henry,RB,61.3,62.1,0.8000000000000043,0.8000000000000043,0.8000000000000043,2,2026-09-08
00-0032765,00-0032765,3199,Michael Thomas,WR,681.4,681.4,0.0,0.0,0.0,2,2026-09-08
00-0032782,00-0032782,3309,Wendell Smallwood,RB,700.7,700.7,0.0,0.0,0.0,2,2026-09-08
00-0032791,00-0032791,3342,Jakeem Grant,WR,463.0,463.0,0.0,0.0,0.0,1,2026-09-08
00-0032795,00-0032795,3355,Cody Core,WR,610.5,610.5,0.0,0.0,0.0,1,2026-09-08
00-0032817,00-0032817,3516,Mitch Mathews,WR,483.0,483.0,0.0,0.0,0.0,1,2026-09-08
00-0032918,00-0032918,3832,C.J. Ham,FB,621.4,490.9,-130.5,-130.5,-130.5,2,2026-09-08
00-0032940,00-0032940,3300,DeAndre Washington,RB,688.0,475.2,-212.8,-212.8,-212.8,2,2026-09-08
00-0032951,00-0032951,3155,Laquon Treadwell,WR,571.9,571.9,0.0,0.0,0.0,1,2026-09-08
00-0032966,00-0032966,3177,Corey Coleman,WR,695.5,695.5,0.0,0.0,0.0,2,2026-09-08
00-0032975,00-0032975,3312,Jonathan Williams,RB,434.0,434.0,0.0,0.0,0.0,1,2026-09-08
00-0033025,00-0033025,3868,Jalen Richard,RB,692.7,692.7,0.0,0.0,0.0,2,2026-09-08
00-0033040,00-0033040,3321,Tyreek Hill,WR,245.3,247.1,1.799999999999983,1.799999999999983,1.799999999999983,2,2026-09-08
00-0033045,00-0033045,3164,Ezekiel Elliott,RB,613.8,552.9,-60.89999999999998,-60.89999999999998,-60.89999999999998,2,2026-09-08
00-0033077,00-0033077,3294,Dak Prescott,QB,51.4,51.0,-0.3999999999999986,-0.3999999999999986,-0.3999999999999986,2,2026-09-08
00-0033090,00-0033090,3214,Hunter Henry,TE,179.9,181.1,1.1999999999999886,1.1999999999999886,1.1999999999999886,2,2026-09-08
00-0033106,00-0033106,3163,Jared Goff,QB,74.4,75.0,0.5999999999999943,0.5999999999999943,0.5999999999999943,2,2026-09-08
00-0033111,00-0033111,3278,Pharoh Cooper,WR,480.0,480.0,0.0,0.0,0.0,1,2026-09-08
00-0033114,00-0033114,3652,Mike Thomas,WR,677.0,677.0,0.0,0.0,0.0,2,2026-09-08
00-0033118,00-0033118,3242,Kenyan Drake,RB,681.0,681.0,0.0,0.0,0.0,2,2026-09-08
00-0033119,00-0033119,3257,Jacoby Brissett,QB,165.0,165.6,0.5999999999999943,0.5999999999999943,0.5999999999999943,2,2026-09-08
00-0033138,00-0033138,3909,Sam Ficken,K,673.5,551.3,-122.20000000000005,-122.20000000000005,-122.20000000000005,2,2026-09-08
00-0033193,00-0033193,3957,Blake Sims,RB,468.0,468.0,0.0,0.0,0.0,1,2026-09-08
00-0033280,00-0033280,4034,Christian McCaffrey,RB,31.4,31.0,-0.3999999999999986,-0.3999999999999986,-0.3999999999999986,2,2026-09-08
00-0033282,00-0033282,4082,Curtis Samuel,WR,690.8,690.8,0.0,0.0,0.0,2,2026-09-08
00-0033288,00-0033288,4217,George Kittle,TE,112.9,114.5,1.5999999999999943,1.5999999999999943,1.5999999999999943,2,2026-09-08
00-0033293,00-0033293,4199,Aaron Jones,RB,177.5,176.1,-1.4000000000000057,-1.4000000000000057,-1.4000000000000057,2,2026-09-08
00-0033303,00-0033303,4227,Harrison Butker,K,347.2,347.9,0.6999999999999886,0.6999999999999886,0.6999999999999886,2,2026-09-08
00-0033308,00-0033308,4455,Matt Breida,RB,450.0,450.0,0.0,0.0,0.0,1,2026-09-08
00-0033375,00-0033375,4351,Tim Patrick,WR,522.0,522.0,0.0,0.0,0.0,2,2026-09-08
00-0033376,00-0033376,4353,Patrick Ricard,RB,614.4,656.5,42.10000000000002,42.10000000000002,42.10000000000002,2,2026-09-08
00-0033417,00-0033417,4401,Damore'ea Stringfellow,WR,679.0,493.0,-186.0,-186.0,-186.0,2,2026-09-08
00-0033460,00-0033460,4038,John Ross,WR,671.7,556.3,-115.40000000000009,-115.40000000000009,-115.40000000000009,2,2026-09-08
00-0033526,00-0033526,4147,Samaje Perine,RB,305.3,307.8,2.5,2.5,2.5,2,2026-09-08
00-0033537,00-0033537,4017,Deshaun Watson,QB,223.9,226.2,2.299999999999983,2.299999999999983,2.299999999999983,2,2026-09-08
00-0033550,00-0033550,4061,Davis Webb,QB,538.5,538.5,0.0,0.0,0.0,2,2026-09-08
00-0033553,00-0033553,4137,James Conner,RB,267.3,253.2,-14.100000000000023,-14.100000000000023,-14.100000000000023,2,2026-09-08
00-0033556,00-0033556,4157,Tarik Cohen,RB,689.2,689.2,0.0,0.0,0.0,2,2026-09-08
00-0033562,00-0033562,4162,Ryan Switzer,WR,665.5,665.5,0.0,0.0,0.0,1,2026-09-08
00-0033564,00-0033564,4151,Jake Butt,TE,684.5,684.5,0.0,0.0,0.0,2,2026-09-08
00-0033576,00-0033576,4189,Eric Saubert,TE,665.5,665.5,0.0,0.0,0.0,2,2026-09-08
00-0033591,00-0033591,4234,Noah Brown,WR,563.1,563.1,0.0,0.0,0.0,2,2026-09-08
00-0033594,00-0033594,4273,Chris Carson,RB,676.6,676.6,0.0,0.0,0.0,2,2026-09-08
00-0033597,00-0033597,4051,Chad Kelly,QB,557.1,557.1,0.0,0.0,0.0,1,2026-09-08
00-0033611,00-0033611,4531,Ricky Seals-Jones,TE,645.5,645.5,0.0,0.0,0.0,1,2026-09-08
00-0033627,00-0033627,4536,Jason Croom,TE,470.0,470.0,0.0,0.0,0.0,2,2026-09-08
00-0033672,00-0033672,4588,Kyle Sloter,QB,626.3,626.3,0.0,0.0,0.0,1,2026-09-08
00-0033702,00-0033702,4666,Younghoe Koo,K,628.1,505.5,-122.60000000000002,-122.60000000000002,-122.60000000000002,2,2026-09-08
00-0033705,00-0033705,4669,Andre Patton,WR,699.8,699.8,0.0,0.0,0.0,1,2026-09-08
00-0033742,00-0033742,4678,Tyrone Swoopes,TE,626.4,436.0,-190.39999999999998,-190.39999999999998,-190.39999999999998,2,2026-09-08
00-0033757,00-0033757,4602,Robert Tonyan,TE,683.1,658.0,-25.100000000000023,-25.100000000000023,-25.100000000000023,2,2026-09-08
00-0033787,00-0033787,4195,Jake Elliott,K,695.1,695.1,0.0,0.0,0.0,2,2026-09-08
00-0033854,00-0033854,4718,Dare Ogunbowale,RB,683.6,683.6,0.0,0.0,0.0,2,2026-09-08
00-0033856,00-0033856,3969,Leonard Fournette,RB,699.6,517.3,-182.30000000000007,-182.30000000000007,-182.30000000000007,2,2026-09-08
00-0033858,00-0033858,4144,Jonnu Smith,TE,635.7,649.5,13.799999999999955,13.799999999999955,13.799999999999955,2,2026-09-08
00-0033862,00-0033862,4233,Zane Gonzalez,K,632.7,610.3,-22.40000000000009,-22.40000000000009,-22.40000000000009,2,2026-09-08
00-0033871,00-0033871,4036,Corey Davis,WR,541.4,541.4,0.0,0.0,0.0,2,2026-09-08
00-0033873,00-0033873,4046,Patrick Mahomes,QB,37.1,37.2,0.10000000000000142,0.10000000000000142,0.10000000000000142,2,2026-09-08
00-0033881,00-0033881,4066,Evan Engram,TE,273.0,273.2,0.19999999999998863,0.19999999999998863,0.19999999999998863,2,2026-09-08
00-0033885,00-0033885,4033,David Njoku,TE,237.3,233.9,-3.4000000000000057,-3.4000000000000057,-3.4000000000000057,2,2026-09-08
00-0033891,00-0033891,4080,Zay Jones,WR,638.2,638.2,0.0,0.0,0.0,2,2026-09-08
00-0033893,00-0033893,4029,Dalvin Cook,RB,667.2,667.2,0.0,0.0,0.0,1,2026-09-08
00-0033896,00-0033896,4085,Adam Shaheen,TE,528.0,528.0,0.0,0.0,0.0,2,2026-09-08
00-0033897,00-0033897,4018,Joe Mixon,RB,377.9,375.0,-2.8999999999999773,-2.8999999999999773,-2.8999999999999773,2,2026-09-08
00-0033899,00-0033899,4026,DeShone Kizer,QB,584.8,679.7,94.90000000000009,94.90000000000009,94.90000000000009,2,2026-09-08
00-0033906,00-0033906,4035,Alvin Kamara,RB,206.8,203.5,-3.3000000000000114,-3.3000000000000114,-3.3000000000000114,2,2026-09-08
00-0033908,00-0033908,4039,Cooper Kupp,WR,247.5,250.2,2.6999999999999886,2.6999999999999886,2.6999999999999886,2,2026-09-08
00-0033919,00-0033919,4108,Carlos Henderson,WR,694.2,694.2,0.0,0.0,0.0,1,2026-09-08
00-0033921,00-0033921,4037,Chris Godwin Jr.,WR,142.7,143.8,1.1000000000000227,1.1000000000000227,1.1000000000000227,2,2026-09-08
00-0033923,00-0033923,4098,Kareem Hunt,RB,671.7,548.1,-123.60000000000002,-123.60000000000002,-123.60000000000002,2,2026-09-08
00-0033925,00-0033925,4111,D'Onta Foreman,RB,532.5,532.5,0.0,0.0,0.0,2,2026-09-08
00-0033932,00-0033932,4131,Kenny Golladay,WR,695.9,695.9,0.0,0.0,0.0,2,2026-09-08
00-0033936,00-0033936,4127,C.J. Beathard,QB,698.0,698.0,0.0,0.0,0.0,2,2026-09-08
00-0033943,00-0033943,4171,Josh Reynolds,WR,583.6,478.5,-105.10000000000002,-105.10000000000002,-105.10000000000002,2,2026-09-08
00-0033948,00-0033948,4149,Jamaal Williams,RB,507.4,507.4,0.0,0.0,0.0,1,2026-09-08
00-0033949,00-0033949,4179,Joshua Dobbs,QB,691.3,691.3,0.0,0.0,0.0,2,2026-09-08
00-0033951,00-0033951,4152,Marlon Mack,RB,497.0,497.0,0.0,0.0,0.0,2,2026-09-08
